Device_id,Model Name,Model ID,Task ID,Stream ID,Infer ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),total_cycles,vec_exe_time(us),vec_exe_ratio,mac_exe_time(us),mac_exe_ratio,scalar_exe_time(us),scalar_exe_ratio,mte1_exe_time(us),mte1_exe_ratio,mte2_exe_time(us),mte2_exe_ratio,mte3_exe_time(us),mte3_exe_ratio,fixpipe_exe_time(us),fixpipe_exe_ratio,memory_bound
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,203,2,1,/model.22/m.0/m/m.1/Add,Add,static,AI_VECTOR_CORE,1784293437171534.089	,7.125,0.229,1,0,NO,"""1,4,20,20,16;1,4,20,20,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,2.33,2854,0.195,0.084,0.0,0.0,0.116,0.05,0.0,0.0,0.928,0.398,0.782,0.336,0.0,0.0,4.738
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,207,2,1,/model.22/m.0/cv2/conv/Conv/model.22/m.0/cv2/act/Sigmoid/model.22/m.0/cv2/act/Mul,Conv2D,static,AI_CORE,1784293437171541.735	,11.854,0.521,1,0,YES,"""1,8,20,20,16;8,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,4.27,5221,1.921,0.45,0.918,0.215,0.204,0.048,0.371,0.087,1.213,0.284,0.911,0.213,1.538,0.36,0.631
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,209,2,1,/model.22/m.0/cv3/conv/Conv/model.22/m.0/cv3/act/Sigmoid/model.22/m.0/cv3/act/Mul,Conv2D,static,AI_CORE,1784293437171553.819	,17.042,0.229,1,0,YES,"""1,8,20,20,16;8,8,16,16;128""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,8,20,20,16""",FLOAT16,NC1HWC0,N/A,6.38,7813,4.041,0.633,1.526,0.239,0.41,0.064,0.496,0.078,1.877,0.294,2.387,0.374,0.962,0.151,0.464
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,212,2,1,/model.22/cv2/conv/Conv/model.22/cv2/act/Sigmoid/model.22/cv2/act/Mul,Conv2D,static,AI_CORE,1784293437171571.257	,57.668,0.396,1,0,YES,"""1,24,20,20,16;24,16,16,16;256""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,16,20,20,16""",FLOAT16,NC1HWC0,N/A,22.98,28131,8.3,0.361,15.9,0.692,1.918,0.083,1.049,0.046,12.181,0.53,4.664,0.203,4.443,0.193,0.766
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,214,2,1,/model.23/cv2.2/cv2.2.0/conv/Conv/model.23/cv2.2/cv2.2.0/act/Sigmoid/model.23/cv2.2/cv2.2.0/act/Mul,Conv2D,static,AI_CORE,1784293437171629.154	,77.293,0.229,1,0,YES,"""1,16,20,20,16;144,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,30.99,37935,2.04,0.066,22.637,0.73,1.733,0.056,7.359,0.237,25.072,0.809,1.198,0.039,1.311,0.042,1.108
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,215,2,1,/model.23/cv2.2/cv2.2.1/conv/Conv/model.23/cv2.2/cv2.2.1/act/Sigmoid/model.23/cv2.2/cv2.2.1/act/Mul,Conv2D,static,AI_CORE,1784293437171706.509	,21.959,0.063,1,0,YES,"""1,4,20,20,16;36,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,8.38,10257,2.04,0.243,5.647,0.674,0.614,0.073,1.918,0.229,6.161,0.735,1.203,0.144,1.307,0.156,1.091
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,217,2,1,/model.23/cv2.2/cv2.2.2/Conv,Conv2D,static,AI_CORE,1784293437171728.697	,5.833,0.229,1,0,YES,"""1,4,20,20,16;4,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,1.81,2220,0.0,0.0,0.454,0.251,0.191,0.105,0.19,0.105,0.599,0.331,0.002,0.001,1.41,0.779,1.319
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,221,2,1,trans_TransData_315,TransData,static,AI_VECTOR_CORE,1784293437171735.093	,8.709,0.563,1,0,NO,"""1,4,20,20,16""",FLOAT16,NC1HWC0,"""1,64,20,20""",FLOAT16,NCHW,N/A,2.98,3651,1.114,0.374,0.0,0.0,0.301,0.101,0.0,0.0,0.549,0.184,0.815,0.273,0.0,0.0,0.492
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,226,2,1,/model.23/cv4.2/cv4.2.0/conv/Conv/model.23/cv4.2/cv4.2.0/act/Sigmoid/model.23/cv4.2/cv4.2.0/act/Mul,Conv2D,static,AI_CORE,1784293437171749.094	,77.772,5.292,1,0,YES,"""1,16,20,20,16;144,4,16,16;51""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,31.19,38182,2.04,0.065,22.585,0.724,1.81,0.058,7.405,0.237,24.988,0.801,1.19,0.038,1.308,0.042,1.106
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,228,2,1,/model.23/cv4.2/cv4.2.1/conv/Conv/model.23/cv4.2/cv4.2.1/act/Sigmoid/model.23/cv4.2/cv4.2.1/act/Mul,Conv2D,static,AI_CORE,1784293437171827.116	,22.23,0.25,1,0,YES,"""1,4,20,20,16;36,4,16,16;51""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,8.51,10411,2.041,0.24,5.652,0.664,0.634,0.075,1.919,0.226,6.222,0.731,1.195,0.14,1.309,0.154,1.101
